	0.0000000000000000e+00	1.0000001095567644e-01	1.0000001095585896e-01	1.1339841287461991e+00	1.5707953632861058e+00	1.0629173371555536e+00	1.1798232522029930e+00	-1.7725337444821054e+00	-9.8682343633995961e-01	-4.8861902949460256e-01	1.3130374039829356e+00	-3.3794019142220322e-01	2.4271507486053079e-01	4.8948606673844647e-01	5.4445999888943908e-01	-3.7633933353175314e-01	-3.8254917012120193e-01	-7.2859587135156292e-02	2.6399959246807858e-01	6.9236103915118086e-01	1.7934216220664012e+00	-3.4695889494836391e-01	-1.4123108294876083e-01	4.7137646270087999e-02	1.7879633991283346e-02	-1.2153762884943733e-01	-8.9354698258534676e-02	-6.8582011074811530e-02	1.8528462653942798e-01	0.0000000000000000e+00	
	1.6129032258064516e-02	8.1784572223717350e-02	9.4145908658845312e-02	1.1322477307980885e+00	1.5452282464769258e+00	1.0609157318917257e+00	1.1950180592409092e+00	-1.7417263578435438e+00	-7.9946588762315296e-01	-8.4497855149333712e-01	-1.4978373848040845e+00	-2.9593228610352216e+00	-2.8302261204924939e-01	1.2688217873301562e+00	3.0114566694677585e+00	-3.7474542559659868e-01	-3.6933289698261185e-01	-5.7020575251725394e-02	2.7165737583320304e-01	7.0216329179243753e-01	1.7857301921392457e+00	-3.6487522175430648e-01	3.7459153678757279e-01	1.5500685305200432e+00	1.9432816431470814e+00	1.1077295525996360e+00	1.2778048358804841e+00	-9.3295397672350899e-01	-2.4065899888643383e+00	1.4030870367304749e-01	
	3.2258064516129031e-02	6.9668470728670301e-02	8.2988987666475389e-02	1.0988544829003866e+00	1.4958462402427155e+00	1.0570387690395997e+00	1.2134876346684484e+00	-1.6940557122417681e+00	-6.3449066729720671e-01	-6.1972431559517394e-01	-2.6402209777263557e+00	-3.1982926260094273e+00	-1.6741677413799999e-01	1.0353902588129196e+00	2.8822020576465825e+00	-3.6343872180650233e-01	-3.4201834693474903e-01	-2.2074111670878430e-02	2.9319897446540655e-01	7.2423903110357768e-01	1.7678601913071890e+00	-4.0754623547656449e-01	1.0909817174279044e+00	1.7537824793599932e+00	2.3660702654037475e+00	1.6030104857923113e+00	1.4680615151638563e+00	-1.3243850053536248e+00	-2.9000288423136031e+00	1.7670830479145877e-01	
	4.8387096774193547e-02	5.7537634800232572e-02	7.3177683735332621e-02	1.0595347484980489e+00	1.4439799131448492e+00	1.0530350451907147e+00	1.2323715387978471e+00	-1.6449932227803836e+00	-7.8434573827563026e-01	-7.3207862486863551e-01	-2.1774553247020982e+00	-3.1508853062591311e+00	-2.9167990549273443e-01	1.0869485292984089e+00	3.1497252076230109e+00	-3.4475764062179959e-01	-3.1429331990960563e-01	1.6925923829359056e-02	3.2108884569860835e-01	7.4546303384546841e-01	1.7463134837030805e+00	-4.5334786190293935e-01	1.2469525089432421e+00	1.6499651297122031e+00	2.4591047630627014e+00	1.8698307593172419e+00	1.1761457200767496e+00	-1.3410168086373904e+00	-2.7894391660173659e+00	1.9710403445885330e-01	
	6.4516129032258063e-02	4.4881276202570673e-02	6.3727333989445051e-02	1.0205215242305858e+00	1.3934258867500082e+00	1.0490493077218745e+00	1.2492373667705459e+00	-1.5960167931243348e+00	-7.4111608996926881e-01	-5.0110918876154076e-01	-2.6532981225843981e+00	-3.1381999047315827e+00	-1.8471255308010226e-01	9.9477010442468583e-01	2.9116043719148430e+00	-3.2411254971299158e-01	-2.8766673359678507e-01	5.7720943560453028e-02	3.5234435162715516e-01	7.6551147687150667e-01	1.7240617763817985e+00	-4.9979551486078794e-01	1.3268990736002109e+00	1.6238267674654345e+00	2.5983564587480337e+00	2.0409404564534608e+00	1.3121598693589578e+00	-1.4267806125547264e+00	-2.9798036282171667e+00	2.1670413042805259e-01	
	8.0645161290322578e-02	3.1639672022909869e-02	5.5138052718850250e-02	9.7929915562088032e-01	1.3418876398338559e+00	1.0448283007244665e+00	1.2682060072189281e+00	-1.5470015875636678e+00	-8.1220260580743442e-01	-7.0505925541981729e-01	-2.4043035184764050e+00	-3.1721126324077207e+00	-2.9683740792206903e-01	1.1382420545462633e+00	3.1157646603880891e+00	-3.0349584369353488e-01	-2.6193704768020332e-01	9.9623595390987779e-02	3.8611654429235132e-01	7.8475397034994487e-01	1.7015301751479135e+00	-5.4644213349406756e-01	1.2756921860680983e+00	1.5011358527642702e+00	2.5660513936901017e+00	2.1295940642633862e+00	1.1320968313235598e+00	-1.3529765845395929e+00	-2.8428036773720713e+00	2.3856987352240411e-01	
	9.6774193548387094e-02	1.8519726439479203e-02	4.5872966405892800e-02	9.3892399920952985e-01	1.2915343612412564e+00	1.0403351606566353e+00	1.2858182452030928e+00	-1.4982295883719807e+00	-7.7350741557117042e-01	-5.0609358773064306e-01	-2.5856277703331121e+00	-3.0649023644814566e+00	-2.4397314968422615e-01	9.8898498845100202e-01	2.9193625915075718e+00	-2.8314814808995747e-01	-2.3806372518582650e-01	1.4136198356025675e-01	4.2134237738886576e-01	8.0356049255394990e-01	1.6796067484052342e+00	-5.9301683204621136e-01	1.2501427439133368e+00	1.4444619810689354e+00	2.6121958037984356e+00	2.2671051391940789e+00	1.2046461417490375e+00	-1.3728407520914714e+00	-2.9394977524159058e+00	2.5486610207290306e-01	
	1.1290322580645161e-01	4.7598071335451303e-03	3.7153581346369105e-02	8.9703392641795032e-01	1.2406145996157920e+00	1.0352866812853876e+00	1.3051262275582716e+00	-1.4495574548543733e+00	-8.5381018955816601e-01	-6.9760101354955584e-01	-2.5567607263471861e+00	-3.1587429925416890e+00	-3.4748792483803753e-01	1.1903086200356883e+00	3.0777559166906645e+00	-2.6362175663573467e-01	-2.1477854489186279e-01	1.8318658585027975e-01	4.5857266697045185e-01	8.2195774460130311e-01	1.6574810603997239e+00	-6.3965764881303322e-01	1.2034713482240902e+00	1.4044221866314159e+00	2.5461964815632707e+00	2.2964172640340590e+00	1.1191379368766075e+00	-1.3334072891864772e+00	-2.8771346231888884e+00	2.7370683755271530e-01	
	1.2903225806451613e-01	-8.9266576427580544e-03	2.7450022189648208e-02	8.5577188266190762e-01	1.1905746057382212e+00	1.0297942045000361e+00	1.3232618277656392e+00	-1.4012185625825488e+00	-8.1399908791292619e-01	-5.5226784611915269e-01	-2.5394866216651231e+00	-3.0186667746146525e+00	-3.2499748695836855e-01	9.7939839102019777e-01	2.9124828053371425e+00	-2.4404984788728401e-01	-1.9245043246816285e-01	2.2489481363440847e-01	4.9763178143509423e-01	8.3975385334377328e-01	1.6358030044850789e+00	-6.8658529939795465e-01	1.2418638140315792e+00	1.3418214168192890e+00	2.6116699885882699e+00	2.5183030762287784e+00	1.1089016901593332e+00	-1.3355931990019343e+00	-2.9631946792271449e+00	2.8872403805240621e-01	
	1.4516129032258066e-01	-2.2629911672154432e-02	1.7523212064476133e-02	8.1409719059441932e-01	1.1407452638020159e+00	1.0235146654311169e+00	1.3423235507081568e+00	-1.3531743706506469e+00	-8.4899774735418410e-01	-7.3031176565001554e-01	-2.5952047255001811e+00	-3.0907630355757205e+00	-4.4845658116622067e-01	1.2532857922766973e+00	3.0362526064375892e+00	-2.2397974481462773e-01	-1.7100479765893636e-01	2.6734002298263715e-01	5.3871606456285359e-01	8.5674518556727686e-01	1.6142473028256388e+00	-7.3392617112715275e-01	1.2574748364388748e+00	1.3120750577753122e+00	2.6338998863044103e+00	2.5113248399272390e+00	1.0156404315756395e+00	-1.2695308301567259e+00	-2.9310239909719411e+00	3.0711956053102046e-01	
	1.6129032258064516e-01	-3.6568521199863063e-02	6.7140501227245025e-03	7.7254040007661873e-01	1.0913958353837683e+00	1.0166237192904313e+00	1.3606909195371353e+00	-1.3053070614761133e+00	-8.6668991114425464e-01	-6.2780592423920822e-01	-2.5465693944835524e+00	-3.0083330112378559e+00	-4.0869811427115671e-01	9.7557441016129831e-01	2.9075402875403409e+00	-2.0474207731185290e-01	-1.5101336765619802e-01	3.0967944193706276e-01	5.8071713265780767e-01	8.7344165508385174e-01	1.5925020195451445e+00	-7.8095432044798940e-01	1.1201517387897071e+00	1.1915552790586823e+00	2.6000083288958766e+00	2.5881740752414726e+00	1.0656981447361307e+00	-1.3038515338609089e+00	-2.9300276925811404e+00	3.3323326826865252e-01	
	1.7741935483870969e-01	-5.0620197890462341e-02	-4.6163884369469508e-03	7.3117915781990439e-01	1.0425878300004676e+00	1.0088213728943387e+00	1.3794243956758616e+00	-1.2576872218585422e+00	-8.6429037439931011e-01	-7.8840453704464164e-01	-2.5698115892227262e+00	-3.0129344798525035e+00	-5.6865341957565541e-01	1.3005684678241380e+00	3.0003191999482262e+00	-1.8726757372123423e-01	-1.3261361961303855e-01	3.5173121786558459e-01	6.2292398134659566e-01	8.8999278495503653e-01	1.5709743264651566e+00	-8.2760673119846984e-01	1.0313758279502623e+00	1.1184935960904441e+00	2.6065774882198260e+00	2.5739881435438190e+00	9.8683859721794731e-01	-1.2647372643419201e+00	-2.8702831067889405e+00	3.5630934734611913e-01	
