	0.0000000000000000e+00	3.3997724845887911e-01	4.6464776769845595e-01	2.2009363982159871e-01	7.3532804083288128e-01	1.7144188247719261e-01	1.4498538740721606e-01	1.3098802037671234e-02	1.0160970126969187e-02	9.9998211947241872e-03	1.6311887950881229e-01	3.0440788817413217e-02	1.0000034368518205e-02	8.6838026133162649e-01	1.3794564035880504e-02	1.2642663486424260e-01	9.1914576290649516e-02	2.5700462484536701e-01	4.8256534953223185e-02	4.4465977031641840e-03	-2.0985978973158296e-02	-3.7994474721935304e-02	-4.7151463786950787e-02	2.1761519124891861e-02	-8.1352945749100314e-01	5.6428103162034493e-01	9.4858790607553989e-01	8.4131621532465140e-01	4.8296742014846933e-01	3.0560185360894265e-01	1.0056476254445336e-02	1.0099696456489400e-02	3.2905044192300281e-01	4.3298223628874630e-02	2.3513066023233925e-01	1.1383528368817524e-02	1.1318026099997134e-02	1.1718849885920781e-02	5.5491187432262423e-01	9.1766912963545033e-01	1.0436337401299021e-01	3.4087802304810989e-02	2.9083153365230890e-01	1.0483079341099445e-01	4.3831379004009947e-03	5.8174981459736326e-02	8.8921094683352738e-03	6.3317177019567468e-03	5.1359606998181130e-02	-1.0221204180622721e+00	-6.0619002731820326e-01	
	1.6129032258064516e-02	2.3473206913555239e-01	2.4017878025095152e-01	2.4246356748746406e-01	5.0334440810255854e-01	8.8688752502139187e-02	7.6554310768315773e-02	1.0227865319673864e-01	3.4813415132816543e-02	1.9677242403212386e-01	1.2510647891063040e-01	9.9998859158635118e-03	1.2774838215105647e-01	4.2726435879449054e-01	2.7256325384871782e-01	1.3157577232039350e-01	1.3267037397914377e-01	1.9392146010822703e-01	1.0124162462313975e-01	4.5356872958861698e-03	7.4350512903623045e-02	-1.1967902410332095e-02	7.6498771517221856e-02	1.8368207219173673e-02	-5.3964266881106782e-01	2.4579953221216536e-02	2.4135223140260820e-01	2.3024396856773660e-01	2.9072145801721044e-01	2.8110575642658686e-01	1.0003297152616717e-02	1.0000754930589769e-02	7.9335558924854374e-02	1.6662924752479547e-02	2.2044281746166092e-01	9.9999934991761366e-03	9.9999996686820063e-03	1.1693327206881483e-01	3.7500654682090900e-01	3.5025123957728321e-01	1.1635410885786282e-01	1.1945045581286019e-01	1.1118676797691518e-01	1.0874549423673840e-01	5.7164277697441396e-03	2.3086946249927506e-02	-1.3096311658131687e-03	-7.7240847226387526e-03	2.7747684537577710e-02	-1.2475807085260407e-01	1.9854271173614046e-02	
	3.2258064516129031e-02	9.9214044610472937e-02	2.7746761754327037e-01	1.0106261255436279e-01	2.2777535867552196e-01	1.5079719588849888e-01	1.3848378997538002e-01	7.3038579767942202e-02	3.3907532305393046e-01	1.0420828883469260e-01	2.5321385545802516e-01	7.6877539556023833e-02	1.6977817311229074e-01	3.3976870974010742e-01	8.2962532459759014e-02	1.3099562177969046e-01	1.1943715002517218e-01	2.0430939150235039e-01	3.9031811524006629e-02	4.6409396159082386e-03	-3.3405896901549617e-02	-5.8670850603564162e-03	-4.0070664802164292e-02	1.2572690357536793e-02	-1.8497681550394187e-02	-1.3988535622813048e-02	3.9431260601659891e-02	2.1777090385556121e-02	2.4313792776594081e-01	1.0656075666913298e-02	1.3724421117763294e-02	1.1939116127952650e-02	7.2000096840849931e-02	1.2748602053237412e-02	1.6374178038194148e-01	1.6996452064443390e-01	1.7863345161975443e-02	6.1416862571382805e-02	2.5280527540145401e-02	1.9760947428225054e-01	1.1415662716505312e-01	8.7008265571613133e-02	1.8636408174371688e-01	1.0329698708414910e-01	5.2031988509580540e-03	7.5559167150366473e-03	-3.7913102367008963e-03	1.2915814307078985e-02	2.2568087378598941e-02	3.5243185915772740e-01	2.4917517745284301e-01	
	4.8387096774193547e-02	3.3215661529477059e-01	2.0386812475252006e-01	2.0543452090929740e-01	3.8026134928427385e-01	8.9780000484266279e-02	8.1062511182635980e-02	7.5454779050838458e-02	1.0093501442222880e-01	1.3898998724870618e-01	1.4906268474725187e-01	2.1705774821035750e-02	1.6004233973479640e-01	3.8241169936249769e-01	1.8694415536327297e-01	1.3073196071663928e-01	1.4410159512184517e-01	1.6054593750612395e-01	4.0699139405392562e-02	4.9418782429542377e-03	3.8302407727269727e-02	-6.8372292086651852e-03	4.0005971941344753e-02	1.5908968253098947e-02	-3.2882146796480011e-01	-1.2332218214123990e-02	4.8933055679517869e-02	6.9415357134093650e-02	2.5075931267887169e-01	1.2599233184004224e-01	1.0029380103351171e-02	1.0026075320901617e-02	1.3098731242610726e-02	5.2159429353358794e-02	2.3645289383150603e-01	1.8978995321425879e-01	5.2384928901147140e-02	3.7087176064176483e-02	2.5915885431890417e-01	1.4508581515197219e-01	1.2730231447721099e-01	1.0971392521517973e-01	1.9242696823543490e-01	5.9291162882149272e-02	4.9593391772986134e-03	6.5772033678929932e-03	-8.3992157224020165e-03	-7.0876121535448817e-03	2.5545128557773179e-02	3.6291774105266289e-01	2.8908087047596998e-01	
	6.4516129032258063e-02	7.0305387482259660e-02	2.2694191044115683e-01	1.4818015106741178e-01	2.6469694455308235e-01	9.9917537657471509e-02	9.1922164300809420e-02	6.0195405554414522e-02	2.7779799582726866e-01	7.3136650726227090e-02	2.0839386044943065e-01	4.3005400914767913e-02	1.8869476385325418e-01	3.2327001573579089e-01	6.8031324128268650e-02	1.3072209650821773e-01	1.1777063163110707e-01	1.9877696047901303e-01	4.6741233429051468e-02	4.8601241727860454e-03	-1.0968364810542742e-02	-6.7414364950149856e-03	-2.2507286620892384e-02	1.4869869750312558e-02	2.2007969398789431e-02	-3.3922421081930151e-02	1.1150024708035363e-02	1.0132013762695447e-02	2.8738198792624192e-01	1.6806748505972198e-02	1.0154465353704989e-02	1.0177755817606968e-02	1.0000027104607023e-02	1.0209127999681293e-02	3.7704361287209420e-01	1.8233721573628051e-01	1.7080411914164095e-02	1.7853032167427998e-01	2.7919809576369879e-02	1.8163838207965405e-01	1.2355334485830284e-01	9.1682007035740448e-02	2.1891825503725695e-01	7.1485824757306193e-02	4.8948453952471112e-03	5.8131144857878200e-03	-1.0382619695244011e-02	-2.8595590093295296e-03	2.9102568910059488e-02	4.7228020277325683e-01	3.2578296473066126e-01	
	8.0645161290322578e-02	2.5437335008671380e-01	1.7773422140251890e-01	2.1839455230499594e-01	3.2834083388654278e-01	4.4995233407247232e-02	3.7468243233277833e-02	8.1416249529697809e-02	1.2658680657344754e-01	9.9978450917824729e-02	1.3329234267951637e-01	1.0025476660206435e-02	1.8044213291530875e-01	3.0586178191217006e-01	1.5873281453254731e-01	1.3113062397661115e-01	1.3461949771247569e-01	1.7033118147395013e-01	5.1299170545975339e-02	5.0828526393653381e-03	2.6526277431522274e-02	-5.5222531751791919e-03	2.4891887865660146e-02	1.8811104629666456e-02	-2.5871478257400748e-01	-2.8520020148107340e-03	9.9999860059132410e-03	9.9999955681057719e-03	2.3640023264899487e-01	1.1334292765837692e-01	9.9999937758125067e-03	9.9999892221080376e-03	1.0000028236779892e-02	4.2981790192984454e-02	2.1336181627803730e-01	2.0899626445409686e-01	4.3597038227460680e-02	1.0190210078084922e-02	2.1839590140759679e-01	1.2982198048083696e-01	1.3079789003935807e-01	1.1975696490119256e-01	1.8240933332299547e-01	5.7999962199739873e-02	5.1173309788209416e-03	5.0248812721491792e-03	-7.8361271500672191e-03	-7.6703516513740768e-03	2.3931471766075338e-02	3.9816423312463500e-01	3.0919235871317308e-01	
	9.6774193548387094e-02	2.9306549673474847e-02	2.0340879568342032e-01	2.1496846478536355e-01	3.2570714546566520e-01	7.0817415090233274e-02	6.4438490967526241e-02	5.8373514166125788e-02	2.0454345198253934e-01	4.5453141897803431e-02	1.7214932558482962e-01	2.0459182711179007e-02	2.0945084289187682e-01	2.9565567826610956e-01	1.3870564171124389e-01	1.3194593492125184e-01	1.1805371573010960e-01	1.9857449668347479e-01	5.3364318494771218e-02	5.0146267116576151e-03	5.7673154656767128e-03	-8.7699017874976887e-03	-1.2256930536186879e-02	1.9726269433601930e-02	5.2878400875196484e-02	-3.9058539066773458e-02	1.0432113120485795e-02	1.0038519000026400e-02	2.8649307856381112e-01	4.7421120585811112e-02	9.9999898800888307e-03	9.9999860993553995e-03	1.0000016061276632e-02	9.9999891407710831e-03	3.2301796088241963e-01	8.9022550621101537e-02	9.9999976914577557e-03	2.0356891594850560e-01	7.8576611303220148e-02	1.6720458238524749e-01	1.2657155642994980e-01	1.0413630897779109e-01	1.9809811438578606e-01	7.5510817137575570e-02	5.1703998976915652e-03	5.5583364966535192e-03	-1.1658235278570036e-02	-6.2947749389061138e-03	3.0375363104232760e-02	4.0458275277525252e-01	3.0069606866929355e-01	
	1.1290322580645161e-01	1.7665569401412651e-01	1.6762559332746768e-01	2.5949463370254827e-01	3.0811780919950899e-01	3.9177738266560833e-02	3.3899144555472056e-02	8.4599234018154598e-02	1.1290583434075317e-01	5.2258651973472105e-02	1.1476002332088601e-01	2.1142618442426719e-02	2.1544599417460175e-01	2.4201046920775096e-01	2.3149351041088581e-01	1.3238876379094314e-01	1.2963141954722540e-01	1.7782568857730027e-01	5.8892902766596485e-02	5.2188303346518876e-03	2.5027454419475424e-02	-6.6602974010940303e-03	1.4532066524259299e-02	2.5818095224487626e-02	-1.9402312073798197e-01	1.8216997300861505e-02	1.0530666889075484e-02	9.9999831914846411e-03	2.8508384033444040e-01	1.1140292148859580e-01	2.0490984492928844e-02	1.9652751068427253e-02	1.0000016447080014e-02	6.2027440021693359e-02	2.6870619303083815e-01	6.0349208581313658e-02	3.4451523179397800e-02	1.5568067308905725e-01	1.9303140290373580e-01	1.7321853151378602e-01	1.3077030005700127e-01	1.2723999014189566e-01	1.6082828308648697e-01	7.3168309643894688e-02	5.4630234128021657e-03	6.7645298367141797e-03	-1.1374869508274432e-02	-1.1336418671370491e-02	3.0237758702679009e-02	3.3087260932283646e-01	2.7249162339008587e-01	
	1.2903225806451613e-01	2.5357093893184204e-02	1.9378467675648323e-01	2.8785536447603105e-01	3.4576134302993938e-01	4.6609064159339464e-02	4.2619002313881348e-02	5.3806387588328473e-02	1.1676558118307070e-01	4.5089897001984472e-02	1.5513144008564059e-01	9.9999828041587614e-03	2.4166696950757682e-01	2.1655433865368626e-01	2.4915127021055100e-01	1.3433235229791735e-01	1.2093802478169341e-01	2.0005771191777680e-01	5.5946938475435797e-02	5.1417006613823420e-03	1.6812392923479892e-02	-1.1597132338841454e-02	-9.9234509835039262e-03	2.9344045725770349e-02	8.9309415566042272e-02	-2.2523218895191613e-02	1.2861193144342959e-02	9.9999773678143295e-03	3.6239119436132494e-01	1.4592397497688653e-01	3.6497097271700467e-02	3.5309288259008323e-02	2.2010436890250444e-02	8.5400995378375824e-02	3.0955444536128557e-01	1.3552605692213554e-02	9.9999766755011141e-03	2.9701602590133352e-01	1.6153397180933296e-01	2.7202818223281006e-01	1.3087236101721680e-01	1.2379244816620545e-01	1.6886169884893570e-01	7.6927899935798918e-02	5.4921230581282364e-03	1.3308964368963644e-02	-1.4599593875383175e-02	-1.1521246485160704e-02	3.8871250363660369e-02	3.0503174578776382e-01	2.7579815512893130e-01	
	1.4516129032258066e-01	1.3062717754088587e-01	1.5764482103974664e-01	3.2179028264013448e-01	3.3273263437055600e-01	3.5554772064112408e-02	3.1198625988157373e-02	9.4960958523390329e-02	5.1410187642830868e-02	2.2607867742679727e-02	1.3653854732377932e-01	3.4530880128674869e-02	2.6860930244597758e-01	1.6588141558021990e-01	3.8174654619453113e-01	1.3484093519479368e-01	1.2769391389139043e-01	1.8700131559941233e-01	6.2047793444527703e-02	5.3216902302458957e-03	3.0471614490934284e-02	-8.1962270152808082e-03	2.0334267113002887e-03	3.3986187948589049e-02	-1.3422672404070007e-01	4.1404919149642609e-02	3.3192927704793852e-02	6.4940385726024966e-02	4.0231247890097610e-01	3.5499925609753352e-01	2.1698667376711354e-02	2.1027984706957659e-02	2.6359386687494334e-02	9.7464875119881264e-02	3.3373964258001110e-01	3.1253708647882100e-02	2.2857406721598347e-02	5.3938897327323143e-01	2.0722004765993327e-01	4.3468243023461467e-01	1.4060909640725269e-01	1.2387280746707133e-01	2.2065070737724987e-01	3.6171591015666194e-02	4.9645756323654098e-03	2.7615903468532332e-02	-8.5904313560347580e-03	-1.8222121694771339e-02	3.7636166700072263e-02	3.6295307423877610e-01	2.7737605725507247e-01	
